139;1392195;0;0;1387860;0;0;
140;1392195;0;0;1387860;0;0;
141;1392870;0;0;1388565;0;0;
142;1392870;0;0;1388985;0;0;
143;1393035;0;0;1389015;0;0;
144;1393035;0;0;1389285;0;0;
145;1393845;0;0;1389595;0;0;
146;1394670;0;0;1390110;0;0;
147;1394670;0;0;1390110;0;0;
148;1394670;0;0;1390110;0;0;
149;1394670;0;0;1390110;0;0;
150;1394670;0;0;1390395;0;0;
151;1394670;0;0;1390575;0;0;
152;1394670;0;0;1390845;0;0;
153;1394670;0;0;1390845;0;0;
154;1394670;0;0;1390845;0;0;
155;1394670;0;0;1391055;0;0;
156;1395285;0;0;1391085;0;0;
157;1395285;0;0;1391235;0;0;
158;1395285;0;0;1391370;0;0;
159;1395285;0;0;1391370;0;0;
160;1395285;0;0;1391415;0;0;
161;1395285;0;0;1391640;0;0;
162;1395285;0;0;1391640;0;0;
163;1399495;0;0;1391745;0;0;
164;1399495;0;0;1391820;0;0;
165;1399495;0;0;1392210;0;0;
166;1399495;0;0;1392210;0;0;
167;1399495;0;0;1392645;0;0;
168;1399495;0;0;1392870;0;0;
169;1399495;0;0;1393035;0;0;
170;1399495;0;0;1393035;0;0;
171;1400245;0;0;1393035;0;0;
172;1400245;0;0;1393035;0;0;
173;1400245;0;0;1393095;0;0;
174;1400245;0;0;1393455;0;0;
175;1400245;0;0;1393560;0;0;
176;1400245;0;0;1393560;0;0;
177;1400245;0;0;1393605;0;0;
178;1400245;0;0;1393605;0;0;
179;1400245;0;0;1393785;0;0;
180;1400245;0;0;1394005;0;0;
181;1400245;0;0;1394295;0;0;
182;1400650;0;0;1394445;0;0;
183;1400650;0;0;1394535;0;0;
184;1400650;0;0;1394535;0;0;
185;1400650;0;0;1394670;0;0;
186;1400650;0;0;1395285;0;0;
187;1400650;0;0;1395285;0;0;
188;1400650;0;0;1395285;0;0;
189;1400650;0;0;1395285;0;0;
190;1400650;0;0;1396075;0;0;
191;1400650;0;0;1396555;0;0;
192;1400650;0;0;1396555;0;0;
193;1400650;0;0;1397350;0;0;
194;1400650;0;0;1397350;0;0;
195;1400650;0;0;1397830;0;0;
196;1400650;0;0;1398565;0;0;
197;1400650;0;0;1398835;0;0;
198;1400650;0;0;1399105;0;0;
199;1400650;0;0;1399105;0;0;
200;1400650;0;0;1399495;0;0;
201;1400650;0;0;1399495;0;0;
202;1400650;0;0;1399495;0;0;
203;1400650;0;0;1399495;0;0;
204;1400650;0;0;1399495;0;0;
205;1400650;0;0;1399495;0;0;
206;1400650;0;0;1399495;0;0;
207;1400650;0;0;1399495;0;0;
208;1400650;0;0;1399495;0;0;
209;1400650;0;0;1399495;0;0;
210;1400650;0;0;1399495;0;0;
211;1400650;0;0;1399495;0;0;
212;1400650;0;0;1399495;0;0;
213;1400650;0;0;1399750;0;0;
214;1400650;0;0;1399975;0;0;
215;1400650;0;0;1399975;0;0;
216;1400650;0;0;1399975;0;0;
217;1400650;0;0;1400020;0;0;
218;1400650;0;0;1400245;0;0;
219;1400650;0;0;1400245;0;0;
220;1400650;0;0;1400245;0;0;
221;1400650;0;0;1400245;0;0;
222;1400650;0;0;1400245;0;0;
223;1400650;0;0;1400245;0;0;
224;1400650;0;0;1400245;0;0;
225;1400650;0;0;1400245;0;0;
226;1400650;0;0;1400650;0;0;
227;1400650;0;0;1400650;0;0;
228;1400650;0;0;1400650;0;0;
229;1400650;0;0;1400650;0;0;
230;1400650;0;0;1400650;0;0;
231;1400650;0;0;1400650;0;0;
232;1400650;0;0;1400650;0;0;
233;1400650;0;0;1400650;0;0;
234;1400650;0;0;1400650;0;0;
235;1400650;0;0;1400650;0;0;
236;1400650;0;0;1400650;0;0;
237;1400650;0;0;1400650;0;0;
238;1400650;0;0;1400650;0;0;
239;1400650;0;0;1400650;0;0;
240;1400650;0;0;1400650;0;0;
241;1400650;0;0;1400650;0;0;
242;1400650;0;0;1400650;0;0;
243;1400650;0;0;1400650;0;0;
244;1400650;0;0;1400650;0;0;
245;1400650;0;0;1400650;0;0;
246;1400650;0;0;1400650;0;0;
247;1400650;0;0;1400650;0;0;
248;1400650;0;0;1400650;0;0;
249;1400650;0;0;1400650;0;0;
250;1400650;0;0;1400650;0;0;
251;1400650;0;0;1400650;0;0;
252;1400650;0;0;1400650;0;0;
253;1400650;0;0;1400650;0;0;
254;1400650;0;0;1400650;0;0;
255;1400650;0;0;1400650;0;0;
256;1400800;0;0;1400650;0;0;
257;1400800;0;0;1400650;0;0;
258;1400800;0;0;1400650;0;0;
259;1401190;0;0;1400650;0;0;
260;1401190;0;0;1400650;0;0;
261;1401190;0;0;1400650;0;0;
262;1401190;0;0;1400650;0;0;
263;1401190;0;0;1400650;0;0;
264;1401190;0;0;1400650;0;0;
265;1401190;0;0;1400650;0;0;
266;1401190;0;0;1400650;0;0;
267;1401190;0;0;1400650;0;0;
268;1401190;0;0;1400650;0;0;
269;1401190;0;0;1400650;0;0;
270;1401190;0;0;1400650;0;0;
271;1401190;0;0;1400650;0;0;
272;1401190;0;0;1400650;0;0;
273;1401190;0;0;1400650;0;0;
274;1401190;0;0;1400650;0;0;
275;1401190;0;0;1400650;0;0;
276;1401190;0;0;1400650;0;0;
277;1401190;0;0;1400650;0;0;
278;1401190;0;0;1400650;0;0;
279;1401190;0;0;1400650;0;0;
280;1401190;0;0;1400650;0;0;
281;1401190;0;0;1400650;0;0;
282;1401190;0;0;1400650;0;0;
283;1401190;0;0;1400650;0;0;
284;1401190;0;0;1400785;0;0;
285;1401190;0;0;1401190;0;0;
286;1401190;0;0;1401190;0;0;
287;1401190;0;0;1401190;0;0;
288;1401190;0;0;1401190;0;0;
289;1401190;0;0;1401190;0;0;
290;1401190;0;0;1401190;0;0;
291;1401190;0;0;1401190;0;0;
292;1401190;0;0;1401190;0;0;
293;1401190;0;0;1401190;0;0;
294;1401190;0;0;1401190;0;0;
295;1401190;0;0;1401190;0;0;
296;1401190;0;0;1401190;0;0;
297;1401190;0;0;1401190;0;0;
298;1401190;0;0;1401190;0;0;
299;1401190;0;0;1401190;0;0;
300;1401190;0;0;1401190;0;0;
301;1401190;0;0;1401190;0;0;
302;1401190;0;0;1401190;0;0;
303;1401190;0;0;1401190;0;0;
304;1401190;0;0;1401190;0;0;
305;1401190;0;0;1401190;0;0;
306;1401190;0;0;1401190;0;0;
307;1401190;0;0;1401190;0;0;
308;1401190;0;0;1401190;0;0;
309;1401190;0;0;1401190;0;0;
310;1401190;0;0;1401190;0;0;
311;1401190;0;0;1401190;0;0;
312;1401190;0;0;1401190;0;0;
313;1401190;0;0;1401190;0;0;
314;1401190;0;0;1401190;0;0;
315;1401190;0;0;1401190;0;0;
316;1401190;0;0;1401190;0;0;
317;1401190;0;0;1401190;0;0;
318;1401190;0;0;1401190;0;0;
319;1401190;0;0;1401190;0;0;
320;1401190;0;0;1401190;0;0;
321;1401190;0;0;1401190;0;0;
322;1401190;0;0;1401190;0;0;
323;1401190;0;0;1401190;0;0;
324;1401190;0;0;1401190;0;0;
325;1401190;0;0;1401190;0;0;
326;1401190;0;0;1401190;0;0;
327;1401190;0;0;1401190;0;0;
328;1401190;0;0;1401190;0;0;
329;1401190;0;0;1401190;0;0;
330;1401190;0;0;1401190;0;0;
331;1401190;0;0;1401190;0;0;
332;1401190;0;0;1401190;0;0;
333;1401190;0;0;1401190;0;0;
334;1401190;0;0;1401190;0;0;
335;1401190;0;0;1401190;0;0;
336;1401190;0;0;1401190;0;0;
337;1401190;0;0;1401190;0;0;
338;1401190;0;0;1401190;0;0;
339;1401190;0;0;1401190;0;0;
340;1401190;0;0;1401190;0;0;
341;1401190;0;0;1401190;0;0;
342;1401190;0;0;1401190;0;0;
343;1401190;0;0;1401190;0;0;
344;1401190;0;0;1401190;0;0;
345;1401190;0;0;1401190;0;0;
346;1401190;0;0;1401190;0;0;
347;1401190;0;0;1401190;0;0;
348;1401190;0;0;1401190;0;0;
349;1401190;0;0;1401190;0;0;
350;1401190;0;0;1401190;0;0;
351;1401190;0;0;1401190;0;0;
352;1401190;0;0;1401190;0;0;
353;1401190;0;0;1401190;0;0;
354;1401190;0;0;1401190;0;0;
355;1401190;0;0;1401190;0;0;
356;1401190;0;0;1401190;0;0;
357;1401190;0;0;1401190;0;0;
358;1401190;0;0;1401190;0;0;
359;1401190;0;0;1401190;0;0;
360;1401190;0;0;1401190;0;0;
361;1401190;0;0;1401190;0;0;
362;1401190;0;0;1401190;0;0;
363;1401190;0;0;1401190;0;0;
364;1401190;0;0;1401190;0;0;
365;1401190;0;0;1401190;0;0;
366;1401190;0;0;1401190;0;0;
367;1401190;0;0;1401190;0;0;
368;1401190;0;0;1401190;0;0;
369;1401190;0;0;1401190;0;0;
370;1401190;0;0;1401190;0;0;
371;1401190;0;0;1401190;0;0;
372;1401190;0;0;1401190;0;0;
373;1401190;0;0;1401190;0;0;
374;1401190;0;0;1401190;0;0;
375;1401190;0;0;1401190;0;0;
376;1401190;0;0;1401190;0;0;
377;1401190;0;0;1401190;0;0;
378;1401190;0;0;1401190;0;0;
379;1401190;0;0;1401190;0;0;
380;1401190;0;0;1401190;0;0;
381;1401190;0;0;1401190;0;0;
382;1401190;0;0;1401190;0;0;
383;1401190;0;0;1401190;0;0;
384;1401190;0;0;1401190;0;0;
385;1401190;0;0;1401190;0;0;
386;1401190;0;0;1401190;0;0;
387;1401190;0;0;1401190;0;0;
388;1401190;0;0;1401190;0;0;
389;1401190;0;0;1401190;0;0;
390;1401190;0;0;1401190;0;0;
391;1401190;0;0;1401190;0;0;
392;1401190;0;0;1401190;0;0;
393;1401190;0;0;1401190;0;0;
394;1401190;0;0;1401190;0;0;
395;1401190;0;0;1401190;0;0;
396;1401190;0;0;1401190;0;0;
397;1401190;0;0;1401190;0;0;
398;1401190;0;0;1401190;0;0;
399;1401190;0;0;1401190;0;0;
400;1401190;0;0;1401190;0;0;
401;1401190;0;0;1401190;0;0;
402;1401190;0;0;1401190;0;0;
403;1401190;0;0;1401190;0;0;
404;1401190;0;0;1401190;0;0;
405;1401190;0;0;1401190;0;0;
406;1401190;0;0;1401190;0;0;
407;1401190;0;0;1401190;0;0;
408;1401190;0;0;1401190;0;0;
409;1401190;0;0;1401190;0;0;
410;1401190;0;0;1401190;0;0;
411;1401190;0;0;1401190;0;0;
412;1401190;0;0;1401190;0;0;
413;1401190;0;0;1401190;0;0;
414;1401190;0;0;1401190;0;0;
415;1401190;0;0;1401190;0;0;
416;1401190;0;0;1401190;0;0;
417;1401190;0;0;1401190;0;0;
418;1401190;0;0;1401190;0;0;
419;1401190;0;0;1401190;0;0;
420;1401190;0;0;1401190;0;0;
421;1401190;0;0;1401190;0;0;
422;1401190;0;0;1401190;0;0;
423;1401190;0;0;1401190;0;0;
424;1401190;0;0;1401190;0;0;
425;1401190;0;0;1401190;0;0;
426;1401190;0;0;1401190;0;0;
427;1401190;0;0;1401190;0;0;
428;1401190;0;0;1401190;0;0;
429;1401190;0;0;1401190;0;0;
430;1401190;0;0;1401190;0;0;
431;1401190;0;0;1401190;0;0;
432;1401190;0;0;1401190;0;0;
433;1401190;0;0;1401190;0;0;
434;1401190;0;0;1401190;0;0;
435;1401190;0;0;1401190;0;0;
436;1401190;0;0;1401190;0;0;
437;1401190;0;0;1401190;0;0;
438;1401190;0;0;1401190;0;0;
439;1401190;0;0;1401190;0;0;
440;1401190;0;0;1401190;0;0;
441;1401190;0;0;1401190;0;0;
442;1401190;0;0;1401190;0;0;
443;1401190;0;0;1401190;0;0;
444;1401190;0;0;1401190;0;0;
445;1401190;0;0;1401190;0;0;
446;1401190;0;0;1401190;0;0;
447;1401190;0;0;1401190;0;0;
448;1401190;0;0;1401190;0;0;
449;1401190;0;0;1401190;0;0;
450;1401190;0;0;1401190;0;0;
451;1401190;0;0;1401190;0;0;
452;1401190;0;0;1401190;0;0;
453;1401190;0;0;1401190;0;0;
454;1401190;0;0;1401190;0;0;
455;1401190;0;0;1401190;0;0;
456;1401190;0;0;1401190;0;0;
457;1401190;0;0;1401190;0;0;
458;1401190;0;0;1401190;0;0;
459;1401190;0;0;1401190;0;0;
460;1401190;0;0;1401190;0;0;
461;1401190;0;0;1401190;0;0;
462;1401190;0;0;1401190;0;0;
463;1401190;0;0;1401190;0;0;
464;1401190;0;0;1401190;0;0;
465;1401190;0;0;1401190;0;0;
466;1401190;0;0;1401190;0;0;
467;1401190;0;0;1401190;0;0;
468;1401190;0;0;1401190;0;0;
469;1401190;0;0;1401190;0;0;
470;1401190;0;0;1401190;0;0;
471;1401190;0;0;1401190;0;0;
472;1401190;0;0;1401190;0;0;
473;1401190;0;0;1401190;0;0;
474;1401190;0;0;1401190;0;0;
475;1401190;0;0;1401190;0;0;
476;1401190;0;0;1401190;0;0;
477;1401190;0;0;1401190;0;0;
478;1401190;0;0;1401190;0;0;
479;1401190;0;0;1401190;0;0;
480;1401190;0;0;1401190;0;0;
481;1401190;0;0;1401190;0;0;
482;1401190;0;0;1401190;0;0;
483;1401190;0;0;1401190;0;0;
484;1401190;0;0;1401190;0;0;
485;1401190;0;0;1401190;0;0;
486;1401190;0;0;1401190;0;0;
487;1401190;0;0;1401190;0;0;
488;1401190;0;0;1401190;0;0;
489;1401190;0;0;1401190;0;0;
490;1401190;0;0;1401190;0;0;
491;1401190;0;0;1401190;0;0;
492;1401190;0;0;1401190;0;0;
493;1401190;0;0;1401190;0;0;
494;1401190;0;0;1401190;0;0;
495;1401190;0;0;1401190;0;0;
496;1401190;0;0;1401190;0;0;
497;1401190;0;0;1401190;0;0;
498;1401190;0;0;1401190;0;0;
499;1401190;0;0;1401190;0;0;
500;1401190;0;0;1401190;0;0;
501;1402405;0;0;1401190;0;0;
502;1402405;0;0;1401190;0;0;
503;1402405;0;0;1401190;0;0;
504;1402405;0;0;1401190;0;0;
505;1402405;0;0;1401190;0;0;
506;1402405;0;0;1401190;0;0;
507;1402405;0;0;1401190;0;0;
508;1402405;0;0;1401190;0;0;
509;1402405;0;0;1401190;0;0;
510;1402405;0;0;1401190;0;0;
511;1402405;0;0;1401190;0;0;
512;1402405;0;0;1401190;0;0;
513;1402405;0;0;1401190;0;0;
514;1402405;0;0;1401190;0;0;
515;1402405;0;0;1401190;0;0;
516;1402405;0;0;1401190;0;0;
517;1402405;0;0;1401190;0;0;
518;1402405;0;0;1401190;0;0;
519;1402990;0;0;1401190;0;0;
520;1402990;0;0;1401190;0;0;
521;1402990;0;0;1401190;0;0;
522;1402990;0;0;1401190;0;0;
523;1402990;0;0;1401190;0;0;
524;1402990;0;0;1401190;0;0;
525;1402990;0;0;1401190;0;0;
526;1402990;0;0;1401190;0;0;
527;1402990;0;0;1401190;0;0;
528;1402990;0;0;1401190;0;0;
529;1402990;0;0;1401190;0;0;
530;1402990;0;0;1401190;0;0;
531;1402990;0;0;1401190;0;0;
532;1402990;0;0;1401190;0;0;
533;1402990;0;0;1401190;0;0;
534;1402990;0;0;1401190;0;0;
535;1402990;0;0;1401190;0;0;
536;1402990;0;0;1401190;0;0;
537;1402990;0;0;1401190;0;0;
538;1402990;0;0;1401190;0;0;
539;1402990;0;0;1401655;0;0;
540;1402990;0;0;1402090;0;0;
541;1402990;0;0;1402135;0;0;
542;1402990;0;0;1402135;0;0;
543;1402990;0;0;1402135;0;0;
544;1402990;0;0;1402405;0;0;
545;1402990;0;0;1402405;0;0;
546;1402990;0;0;1402405;0;0;
547;1402990;0;0;1402405;0;0;
548;1402990;0;0;1402405;0;0;
549;1402990;0;0;1402405;0;0;
550;1402990;0;0;1402405;0;0;
551;1402990;0;0;1402405;0;0;
552;1402990;0;0;1402405;0;0;
553;1402990;0;0;1402405;0;0;
554;1402990;0;0;1402405;0;0;
555;1402990;0;0;1402405;0;0;
556;1402990;0;0;1402405;0;0;
557;1402990;0;0;1402405;0;0;
558;1402990;0;0;1402405;0;0;
559;1402990;0;0;1402405;0;0;
560;1402990;0;0;1402405;0;0;
561;1402990;0;0;1402405;0;0;
562;1402990;0;0;1402405;0;0;
563;1402990;0;0;1402405;0;0;
564;1402990;0;0;1402405;0;0;
565;1402990;0;0;1402405;0;0;
566;1402990;0;0;1402405;0;0;
567;1402990;0;0;1402405;0;0;
568;1402990;0;0;1402405;0;0;
569;1402990;0;0;1402405;0;0;
570;1402990;0;0;1402540;0;0;
571;1402990;0;0;1402720;0;0;
572;1402990;0;0;1402990;0;0;
573;1402990;0;0;1402990;0;0;
574;1402990;0;0;1402990;0;0;
575;1402990;0;0;1402990;0;0;
576;1402990;0;0;1402990;0;0;
577;1402990;0;0;1402990;0;0;
578;1402990;0;0;1402990;0;0;
579;1402990;0;0;1402990;0;0;
580;1402990;0;0;1402990;0;0;
581;1402990;0;0;1402990;0;0;
582;1402990;0;0;1402990;0;0;
583;1402990;0;0;1402990;0;0;
584;1402990;0;0;1402990;0;0;
585;1402990;0;0;1402990;0;0;
586;1402990;0;0;1402990;0;0;
587;1402990;0;0;1402990;0;0;
588;1402990;0;0;1402990;0;0;
589;1402990;0;0;1402990;0;0;
590;1402990;0;0;1402990;0;0;
591;1402990;0;0;1402990;0;0;
592;1402990;0;0;1402990;0;0;
593;1402990;0;0;1402990;0;0;
594;1402990;0;0;1402990;0;0;
595;1402990;0;0;1402990;0;0;
596;1402990;0;0;1402990;0;0;
597;1402990;0;0;1402990;0;0;
598;1402990;0;0;1402990;0;0;
599;1402990;0;0;1402990;0;0;
600;1402990;0;0;1402990;0;0;
601;1402990;0;0;1402990;0;0;
602;1402990;0;0;1402990;0;0;
603;1402990;0;0;1402990;0;0;
604;1402990;0;0;1402990;0;0;
605;1402990;0;0;1402990;0;0;
606;1402990;0;0;1402990;0;0;
607;1402990;0;0;1402990;0;0;
608;1402990;0;0;1402990;0;0;
609;1402990;0;0;1402990;0;0;
610;1402990;0;0;1402990;0;0;
611;1402990;0;0;1402990;0;0;
612;1402990;0;0;1402990;0;0;
613;1402990;0;0;1402990;0;0;
614;1402990;0;0;1402990;0;0;
615;1402990;0;0;1402990;0;0;
616;1402990;0;0;1402990;0;0;
617;1402990;0;0;1402990;0;0;
618;1402990;0;0;1402990;0;0;
619;1402990;0;0;1402990;0;0;
620;1402990;0;0;1402990;0;0;
621;1402990;0;0;1402990;0;0;
622;1402990;0;0;1402990;0;0;
623;1402990;0;0;1402990;0;0;
624;1402990;0;0;1402990;0;0;
625;1402990;0;0;1402990;0;0;
626;1402990;0;0;1402990;0;0;
627;1402990;0;0;1402990;0;0;
628;1402990;0;0;1402990;0;0;
629;1402990;0;0;1402990;0;0;
630;1402990;0;0;1402990;0;0;
631;1402990;0;0;1402990;0;0;
632;1402990;0;0;1402990;0;0;
633;1402990;0;0;1402990;0;0;
634;1402990;0;0;1402990;0;0;
635;1402990;0;0;1402990;0;0;
636;1402990;0;0;1402990;0;0;
637;1402990;0;0;1402990;0;0;
638;1402990;0;0;1402990;0;0;
639;1402990;0;0;1402990;0;0;
640;1402990;0;0;1402990;0;0;
641;1402990;0;0;1402990;0;0;
642;1402990;0;0;1402990;0;0;
643;1402990;0;0;1402990;0;0;
644;1402990;0;0;1402990;0;0;
645;1402990;0;0;1402990;0;0;
646;1402990;0;0;1402990;0;0;
647;1402990;0;0;1402990;0;0;
648;1402990;0;0;1402990;0;0;
649;1402990;0;0;1402990;0;0;
650;1402990;0;0;1402990;0;0;
651;1402990;0;0;1402990;0;0;
652;1402990;0;0;1402990;0;0;
653;1402990;0;0;1402990;0;0;
654;1402990;0;0;1402990;0;0;
655;1402990;0;0;1402990;0;0;
656;1402990;0;0;1402990;0;0;
657;1402990;0;0;1402990;0;0;
658;1402990;0;0;1402990;0;0;
659;1402990;0;0;1402990;0;0;
660;1402990;0;0;1402990;0;0;
661;1402990;0;0;1402990;0;0;
662;1402990;0;0;1402990;0;0;
663;1402990;0;0;1402990;0;0;
664;1402990;0;0;1402990;0;0;
665;1402990;0;0;1402990;0;0;
666;1402990;0;0;1402990;0;0;
667;1402990;0;0;1402990;0;0;
668;1402990;0;0;1402990;0;0;
669;1402990;0;0;1402990;0;0;
670;1402990;0;0;1402990;0;0;
671;1402990;0;0;1402990;0;0;
672;1402990;0;0;1402990;0;0;
673;1402990;0;0;1402990;0;0;
674;1402990;0;0;1402990;0;0;
675;1402990;0;0;1402990;0;0;
676;1402990;0;0;1402990;0;0;
677;1402990;0;0;1402990;0;0;
678;1402990;0;0;1402990;0;0;
679;1402990;0;0;1402990;0;0;
680;1402990;0;0;1402990;0;0;
681;1402990;0;0;1402990;0;0;
682;1402990;0;0;1402990;0;0;
683;1402990;0;0;1402990;0;0;
684;1402990;0;0;1402990;0;0;
685;1402990;0;0;1402990;0;0;
686;1402990;0;0;1402990;0;0;
687;1402990;0;0;1402990;0;0;
688;1402990;0;0;1402990;0;0;
689;1402990;0;0;1402990;0;0;
690;1402990;0;0;1402990;0;0;
691;1402990;0;0;1402990;0;0;
692;1402990;0;0;1402990;0;0;
693;1402990;0;0;1402990;0;0;
694;1402990;0;0;1402990;0;0;
695;1402990;0;0;1402990;0;0;
696;1402990;0;0;1402990;0;0;
697;1402990;0;0;1402990;0;0;
698;1402990;0;0;1402990;0;0;
699;1402990;0;0;1402990;0;0;
700;1402990;0;0;1402990;0;0;
701;1402990;0;0;1402990;0;0;
702;1402990;0;0;1402990;0;0;
703;1402990;0;0;1402990;0;0;
704;1402990;0;0;1402990;0;0;
705;1402990;0;0;1402990;0;0;
706;1402990;0;0;1402990;0;0;
707;1402990;0;0;1402990;0;0;
708;1402990;0;0;1402990;0;0;
709;1402990;0;0;1402990;0;0;
710;1402990;0;0;1402990;0;0;
711;1402990;0;0;1402990;0;0;
712;1402990;0;0;1402990;0;0;
713;1402990;0;0;1402990;0;0;
714;1402990;0;0;1402990;0;0;
715;1402990;0;0;1402990;0;0;
716;1402990;0;0;1402990;0;0;
717;1402990;0;0;1402990;0;0;
718;1402990;0;0;1402990;0;0;
719;1402990;0;0;1402990;0;0;
720;1402990;0;0;1402990;0;0;
721;1402990;0;0;1402990;0;0;
722;1402990;0;0;1402990;0;0;
723;1402990;0;0;1402990;0;0;
724;1402990;0;0;1402990;0;0;
725;1402990;0;0;1402990;0;0;
726;1402990;0;0;1402990;0;0;
727;1402990;0;0;1402990;0;0;
728;1402990;0;0;1402990;0;0;
729;1402990;0;0;1402990;0;0;
730;1402990;0;0;1402990;0;0;
731;1402990;0;0;1402990;0;0;
732;1402990;0;0;1402990;0;0;
733;1402990;0;0;1402990;0;0;
734;1402990;0;0;1402990;0;0;
735;1402990;0;0;1402990;0;0;
736;1402990;0;0;1402990;0;0;
737;1402990;0;0;1402990;0;0;
