64,-99586,1620000,2,-127366,1620000,1,
65,-98470,1620000,1,-123460,1620000,2,
66,-91333,1620000,0,-117934,1620000,4,
67,-89272,1620000,1,-111157,1620000,1,
68,-86089,1620000,0,-102232,1620000,3,
69,-80059,1620000,1,-100351,1620000,2,
70,-80059,1620000,1,-97453,1620000,0,
71,-78064,1620000,0,-92236,1620000,1,
72,-73564,1620000,1,-89272,1620000,1,
73,-73432,1620000,1,-87337,1620000,1,
74,-68464,1620000,2,-85378,1620000,3,
75,-68131,1620000,2,-81196,1620000,0,
76,-66349,1620000,3,-78073,1620000,2,
77,-60997,1620000,3,-74422,1620000,0,
78,-51877,1620000,2,-71806,1620000,0,
79,-51877,1620000,2,-70267,1620000,1,
80,-51877,1620000,2,-68941,1620000,4,
81,-51877,1620000,2,-66496,1620000,3,
82,-49837,1620000,2,-61426,1620000,2,
83,-48112,1620000,1,-58927,1620000,1,
84,-48112,1620000,1,-57673,1620000,4,
85,-47479,1620000,1,-57169,1620000,2,
86,-43555,1620000,1,-55783,1620000,2,
87,-41074,1620000,1,-54334,1620000,3,
88,-37168,1620000,0,-52993,1620000,0,
89,-34168,1620000,2,-50038,1620000,2,
90,-34168,1620000,1,-46930,1620000,2,
91,-32908,1620000,2,-44722,1620000,1,
92,-32590,1620000,2,-43624,1620000,0,
93,-26716,1620000,1,-38380,1620000,1,
94,-26716,1620000,1,-37168,1620000,0,
95,-25165,1620000,2,-35386,1620000,2,
96,-24490,1620000,1,-33016,1620000,1,
97,-22837,1620000,2,-32176,1620000,0,
98,-21304,1620000,2,-30223,1620000,2,
99,-18778,1620000,2,-27211,1620000,1,
100,-18778,1620000,2,-25453,1620000,2,
101,-16678,1620000,3,-23938,1620000,1,
102,-16198,1620000,1,-22447,1620000,2,
103,-15907,1620000,0,-21394,1620000,1,
104,-15535,1620000,2,-20125,1620000,2,
105,-13981,1620000,2,-18778,1620000,2,
106,-12553,1620000,3,-17860,1620000,0,
107,-12553,1620000,3,-17350,1620000,0,
108,-11308,1620000,6,-16618,1620000,2,
109,-10330,1620000,1,-15997,1620000,0,
110,-8374,1620000,3,-15166,1620000,1,
111,257186,1350000,4,-14680,1620000,2,
112,257186,1350000,4,-13450,1620000,1,
113,262496,1350000,2,-12574,1620000,2,
114,262496,1350000,2,-11308,1620000,6,
115,266333,1350000,2,-9382,1620000,1,
116,266522,1350000,4,-5851,1620000,3,
117,267938,1350000,0,4214,1620000,1,
118,268604,1350000,2,250766,1350000,1,
119,269594,1350000,0,262472,1350000,2,
120,271208,1350000,2,264614,1350000,3,
121,278585,1350000,2,266057,1350000,1,
122,278585,1350000,2,266828,1350000,2,
123,278585,1350000,2,268037,1350000,2,
124,279263,1350000,0,269027,1350000,1,
125,284363,1350000,0,270971,1350000,0,
126,284363,1350000,0,272792,1350000,3,
127,284363,1350000,0,276938,1350000,4,
128,290942,1350000,2,279800,1350000,0,
129,296657,1350000,2,281033,1350000,1,
130,296657,1350000,2,282491,1350000,0,
131,296657,1350000,2,283109,1350000,0,
132,296657,1350000,2,284435,1350000,1,
133,296657,1350000,0,286466,1350000,2,
134,298247,1350000,0,291590,1350000,0,
135,299024,1350000,2,293369,1350000,1,
136,299024,1350000,2,294617,1350000,0,
137,300374,1350000,2,295658,1350000,1,
138,558761,1080000,2,296129,1350000,2,
139,559778,1080000,1,296765,1350000,1,
140,560294,1080000,2,298139,1350000,1,
141,560294,1080000,2,299045,1350000,1,
142,561494,1080000,3,301139,1350000,1,
143,561494,1080000,3,538949,1080000,1,
144,562418,1080000,0,556412,1080000,2,
145,563375,1080000,0,558578,1080000,1,
146,564125,1080000,1,559025,1080000,0,
147,566408,1080000,0,560108,1080000,0,
148,566408,1080000,0,560762,1080000,0,
149,567554,1080000,0,562202,1080000,4,
150,568358,1080000,2,563480,1080000,0,
151,569501,1080000,1,565607,1080000,1,
152,570545,1080000,1,566504,1080000,1,
153,570884,1080000,4,567203,1080000,1,
154,570884,1080000,4,567644,1080000,0,
155,574235,1080000,3,568679,1080000,1,
156,575261,1080000,0,569357,1080000,2,
157,576323,1080000,1,570146,1080000,1,
158,576323,1080000,1,570374,1080000,1,
159,588971,1080000,4,571223,1080000,2,
160,588971,1080000,4,573722,1080000,1,
161,589028,1080000,1,574451,1080000,0,
162,589028,1080000,1,575261,1080000,0,
163,591872,1080000,1,575993,1080000,2,
164,591872,1080000,1,577856,1080000,0,
165,591872,1080000,1,586166,1080000,2,
166,591872,1080000,1,587819,1080000,4,
167,591872,1080000,0,588326,1080000,0,
168,594920,1080000,2,589208,1080000,3,
169,594920,1080000,1,590696,1080000,2,
170,595550,1080000,0,590990,1080000,0,
171,595550,1080000,1,591845,1080000,1,
172,609821,1080000,2,593126,1080000,1,
173,865808,810000,0,594416,1080000,1,
174,867206,810000,1,595178,1080000,1,
175,867926,810000,2,609731,1080000,1,
176,867926,810000,2,850997,810000,3,
177,1135187,540000,3,864356,810000,1,
178,1139348,540000,1,866318,810000,1,
179,1139348,540000,1,867206,810000,0,
180,1147088,540000,1,869030,810000,1,
181,1150022,540000,1,1123388,540000,2,
182,1150022,540000,1,1135934,540000,2,
183,1150601,540000,1,1137848,540000,2,
184,1152755,540000,0,1139921,540000,0,
185,1152755,540000,0,1143704,540000,2,
186,1153097,540000,0,1148456,540000,3,
187,1154486,540000,0,1150022,540000,1,
188,1155131,540000,1,1151066,540000,1,
189,1155164,540000,3,1152170,540000,2,
190,1155164,540000,3,1152755,540000,0,
191,1155254,540000,1,1152941,540000,2,
192,1155764,540000,1,1153409,540000,1,
193,1156889,540000,2,1153844,540000,1,
194,1156889,540000,2,1154231,540000,0,
195,1157171,540000,0,1154486,540000,0,
196,1157294,540000,1,1154783,540000,2,
197,1157996,540000,0,1155230,540000,3,
198,1158533,540000,0,1155521,540000,1,
199,1158533,540000,0,1156298,540000,1,
200,1159589,540000,2,1156685,540000,2,
201,1159589,540000,2,1156802,540000,2,
202,1160624,540000,3,1157198,540000,3,
203,1160624,540000,3,1157513,540000,0,
204,1428809,270000,2,1157972,540000,1,
205,1429595,270000,2,1158095,540000,1,
206,1429595,270000,2,1158896,540000,1,
207,1429739,270000,0,1161653,540000,1,
208,1429739,270000,0,1409780,270000,4,
209,1431113,270000,1,1420487,270000,2,
210,1431629,270000,2,1427786,270000,3,
211,1431629,270000,2,1428506,270000,1,
212,1431995,270000,0,1429202,270000,3,
213,1432334,270000,3,1429823,270000,1,
214,1433405,270000,1,1430591,270000,3,
215,1433426,270000,2,1430840,270000,3,
216,1434245,270000,0,1431113,270000,0,
217,1434521,270000,1,1431629,270000,0,
218,1434521,270000,1,1432184,270000,1,
219,1435493,270000,2,1432652,270000,1,
220,1435493,270000,2,1432994,270000,0,
221,1435880,270000,4,1433765,270000,0,
222,1435931,270000,1,1434182,270000,1,
223,1436897,270000,1,1434437,270000,3,
224,1437137,270000,2,1434836,270000,1,
225,1437665,270000,2,1435160,270000,1,
226,1437722,270000,1,1435466,270000,2,
227,1438790,270000,1,1435739,270000,3,
228,1439177,270000,0,1436066,270000,0,
229,1439792,270000,1,1436537,270000,0,
230,1440722,270000,1,1437101,270000,3,
231,1441031,270000,2,1437890,270000,1,
232,1702448,0,1,1438292,270000,3,
233,1702448,0,1,1438922,270000,1,
234,1702802,0,0,1439372,270000,1,
235,1703111,0,0,1440161,270000,1,
236,1703111,0,0,1441709,270000,1,
237,1703180,0,0,1699214,0,2,
238,1703180,0,0,1700414,0,3,
239,1703603,0,1,1701887,0,3,
240,1703603,0,1,1702301,0,1,
241,1704389,0,2,1702802,0,0,
242,1704554,0,1,1702802,0,0,
243,1706660,0,4,1703066,0,2,
244,1707260,0,2,1703306,0,0,
245,1708325,0,0,1703540,0,5,
246,1708790,0,2,1704011,0,1,
247,1708808,0,0,1704725,0,1,
248,1709180,0,0,1705508,0,2,
249,1709180,0,0,1706447,0,3,
250,1709807,0,1,1707170,0,2,
251,1709951,0,0,1707911,0,1,
252,1710089,0,0,1708313,0,0,
253,1710329,0,0,1708670,0,1,
254,1710329,0,0,1708961,0,2,
255,1710329,0,0,1709174,0,1,
256,1710458,0,1,1709321,0,1,
257,1710698,0,0,1709420,0,0,
258,1710698,0,0,1709711,0,0,
259,1711022,0,0,1709954,0,1,
260,1711160,0,0,1710089,0,0,
261,1714994,0,3,1710269,0,1,
262,1718987,0,1,1710413,0,1,
263,1719311,0,0,1710746,0,0,
264,1720409,0,2,1711373,0,1,
265,1720409,0,2,1716311,0,1,
266,1720409,0,2,1717484,0,0,
267,1720526,0,2,1718525,0,1,
268,1721471,0,0,1718987,0,0,
269,1722161,0,1,1719212,0,2,
270,1722161,0,1,1719533,0,3,
271,1722881,0,0,1719725,0,0,
272,1722881,0,0,1719929,0,0,
273,1722881,0,0,1720484,0,2,
274,1723361,0,3,1721309,0,1,
275,1723361,0,3,1721744,0,2,
276,1723361,0,0,1722089,0,1,
277,1723367,0,3,1722236,0,1,
278,1723367,0,1,1722503,0,0,
279,1723847,0,0,1722881,0,0,
280,1724783,0,1,1722881,0,0,
281,1724783,0,1,1722881,0,0,
282,1724783,0,2,1723361,0,0,
283,1724783,0,0,1723361,0,0,
284,1724783,0,1,1723463,0,2,
285,1725281,0,0,1723823,0,3,
286,1725314,0,1,1724054,0,1,
287,1725314,0,2,1724279,0,2,
288,1727504,0,3,1724300,0,3,
289,1727504,0,3,1724456,0,1,
290,1727504,0,3,1724768,0,1,
291,1727504,0,3,1724783,0,0,
292,1727504,0,3,1724801,0,1,
293,1727504,0,3,1725155,0,3,
294,1727504,0,3,1725281,0,0,
295,1727504,0,3,1725398,0,1,
296,1729268,0,1,1725719,0,1,
297,1730249,0,1,1726088,0,1,
298,1730249,0,1,1726223,0,3,
299,1730249,0,1,1726556,0,0,
300,1730339,0,1,1727171,0,2,
301,1730339,0,0,1728287,0,0,
302,1730339,0,0,1729079,0,0,
303,1730870,0,2,1729202,0,2,
304,1730870,0,2,1729574,0,3,
305,1731437,0,1,1729610,0,0,
306,1731437,0,1,1729970,0,1,
307,1731482,0,1,1729997,0,0,
308,1732238,0,0,1730147,0,2,
309,1732634,0,0,1730339,0,1,
310,1732634,0,0,1730753,0,2,
311,1733153,0,2,1731176,0,0,
312,1733657,0,1,1731593,0,1,
313,1734053,0,0,1731851,0,0,
314,1734053,0,1,1732199,0,1,
315,1734053,0,1,1732238,0,1,
316,1734530,0,1,1732280,0,0,
317,1735190,0,2,1732742,0,0,
318,1735190,0,1,1733393,0,2,
319,1735568,0,1,1733771,0,2,
320,1735568,0,1,1734152,0,2,
321,1735895,0,0,1734530,0,0,
322,1736372,0,1,1734575,0,2,
323,1736372,0,0,1734839,0,2,
324,1736372,0,0,1735190,0,1,
325,1736372,0,1,1735235,0,0,
326,1736849,0,1,1735547,0,1,
327,1737197,0,2,1735895,0,0,
328,1737557,0,3,1735904,0,1,
329,1738079,0,1,1736372,0,0,
330,1738079,0,0,1736372,0,0,
331,1738439,0,3,1736678,0,1,
332,1738439,0,0,1736828,0,1,
333,1738439,0,0,1737086,0,2,
334,1738439,0,0,1737332,0,2,
335,1739576,0,3,1737674,0,0,
336,1741760,0,0,1737674,0,0,
337,1741760,0,0,1738052,0,2,
338,1741760,0,0,1738439,0,0,
339,1742291,0,0,1739594,0,3,
340,1742291,0,0,1740314,0,2,
341,1742405,0,1,1740464,0,2,
342,1747622,0,4,1740950,0,0,
343,1747649,0,1,1741436,0,0,
344,1749080,0,0,1741760,0,0,
345,1749611,0,1,1742405,0,1,
346,1749884,0,3,1745792,0,1,
347,1749884,0,3,1747619,0,2,
348,1749998,0,0,1748216,0,3,
349,1750169,0,1,1748930,0,2,
350,1750169,0,0,1749080,0,0,
351,1750799,0,3,1749080,0,0,
352,1752203,0,2,1749611,0,0,
353,1752203,0,2,1749611,0,1,
354,1752203,0,2,1749836,0,1,
355,1753058,0,1,1749971,0,0,
356,1753058,0,1,1750169,0,0,
357,1753184,0,1,1750529,0,0,
358,1753184,0,1,1750622,0,3,
359,1755131,0,1,1750868,0,2,
360,1755896,0,2,1751180,0,3,
361,1758338,0,0,1752179,0,1,
362,1759364,0,0,1752575,0,1,
363,1759418,0,1,1753562,0,2,
364,1759475,0,0,1754744,0,2,
365,1759835,0,2,1755938,0,1,
366,1759835,0,2,1757399,0,2,
367,1761554,0,2,1758215,0,1,
368,1762331,0,0,1758719,0,2,
369,1762658,0,1,1759223,0,1,
370,1763339,0,1,1759709,0,1,
371,1763339,0,1,1761131,0,3,
372,1764194,0,3,1761662,0,3,
373,1764194,0,3,1762058,0,1,
374,1764743,0,2,1762568,0,3,
375,1765658,0,0,1762694,0,1,
376,1766603,0,0,1763294,0,0,
377,1766603,0,0,1763546,0,3,
378,1766990,0,1,1763960,0,3,
379,1766990,0,1,1764743,0,0,
380,1766990,0,0,1765577,0,3,
381,1767377,0,3,1766081,0,0,
382,1767377,0,0,1766240,0,1,
383,1767377,0,1,1766603,0,0,
384,1767377,0,2,1766603,0,0,
385,1767728,0,0,1766666,0,1,
386,1767728,0,0,1766990,0,1,
387,1767728,0,0,1766990,0,0,
388,1769636,0,3,1766990,0,0,
389,1770140,0,1,1767248,0,2,
390,1770140,0,1,1767377,0,0,
391,1770824,0,0,1767377,0,1,
392,1770824,0,0,1767728,0,1,
393,1770824,0,0,1768796,0,3,
394,1771859,0,0,1769636,0,0,
395,1772201,0,0,1769996,0,0,
396,1772201,0,2,1770113,0,0,
397,1772201,0,0,1770611,0,2,
398,1772201,0,1,1770977,0,1,
399,1772201,0,0,1771427,0,1,
400,1772615,0,2,1771571,0,3,
401,1772615,0,1,1771859,0,0,
402,1772615,0,1,1772129,0,4,
403,1773101,0,2,1772201,0,1,
404,1773101,0,2,1772201,0,0,
405,1776773,0,3,1772237,0,2,
406,1777313,0,1,1772615,0,2,
407,1777799,0,0,1772615,0,0,
408,1777799,0,0,1772615,0,2,
409,1777799,0,0,1772714,0,2,
410,1778087,0,0,1775234,0,3,
411,1778087,0,0,1776173,0,4,
412,1778087,0,0,1776989,0,3,
413,1778087,0,1,1777124,0,1,
414,1778087,0,0,1777313,0,0,
415,1793312,0,3,1777601,0,0,
416,1794050,0,1,1777799,0,0,
417,1794212,0,1,1777799,0,0,
418,1794581,0,0,1786940,0,4,
419,1794581,0,1,1792373,0,3,
420,1794581,0,1,1793132,0,1,
421,1794662,0,2,1793681,0,1,
422,1794662,0,2,1793936,0,1,
423,1794662,0,1,1794212,0,1,
424,1795076,0,2,1794212,0,1,
425,1795076,0,0,1794581,0,0,
426,1795076,0,1,1794581,0,0,
427,1795076,0,2,1794581,0,2,
428,1795706,0,2,1794581,0,0,
429,1795706,0,0,1794581,0,0,
430,1795706,0,0,1794662,0,0,
431,1795904,0,3,1794911,0,1,
432,1795904,0,3,1795076,0,1,
433,1795904,0,3,1795076,0,1,
434,1795904,0,3,1795346,0,1,
435,1796165,0,1,1795706,0,0,
436,1796534,0,0,1795706,0,0,
437,1797224,0,4,1795706,0,1,
438,1797224,0,0,1795706,0,1,
439,1797224,0,0,1795706,0,1,
440,1797224,0,0,1795904,0,0,
441,1797224,0,0,1796120,0,1,
442,1797224,0,2,1796534,0,1,
443,1797224,0,1,1796534,0,0,
444,1797629,0,1,1796666,0,1,
445,1797629,0,1,1796855,0,1,
446,1797629,0,1,1797224,0,0,
447,1797683,0,2,1797224,0,0,
448,1798061,0,1,1797224,0,1,
449,1798061,0,1,1797224,0,0,
450,1798061,0,1,1797224,0,0,
451,1798421,0,0,1797629,0,0,
452,1798421,0,0,1797629,0,0,
453,1798430,0,0,1797629,0,0,
454,1798430,0,0,1797629,0,1,
455,1798430,0,0,1797683,0,0,
456,1798790,0,1,1797821,0,4,
457,1798790,0,0,1798061,0,0,
458,1799270,0,1,1798133,0,2,
459,1799630,0,0,1798421,0,1,
460,1799639,0,2,1798430,0,0,
461,1799639,0,2,1798619,0,1,
462,1799999,0,2,1798790,0,1,
463,1799999,0,1,1798790,0,0,
464,1800734,0,2,1799150,0,0,
465,1800734,0,2,1799270,0,4,
466,1801103,0,0,1799396,0,2,
467,1801103,0,0,1799594,0,2,
468,1801763,0,1,1799630,0,0,
469,1801763,0,1,1799684,0,4,
470,1801763,0,1,1799999,0,0,
471,1801763,0,1,1800158,0,3,
472,1801763,0,1,1800374,0,3,
473,1801763,0,0,1800626,0,2,
474,1803428,0,3,1800734,0,3,
475,1803833,0,0,1801025,0,1,
476,1803833,0,1,1801103,0,0,
477,1803833,0,0,1801232,0,1,
478,1803833,0,0,1801472,0,2,
479,1803833,0,0,1801871,0,2,
480,1803833,0,0,1802465,0,1,
481,1803833,0,1,1802849,0,1,
482,1804202,0,2,1803338,0,1,
483,1804202,0,0,1803464,0,2,
484,1804202,0,0,1803575,0,2,
485,1804571,0,0,1803833,0,1,
486,1804571,0,0,1803833,0,0,
487,1804571,0,0,1803833,0,4,
488,1804571,0,0,1803833,0,2,
489,1804958,0,1,1804193,0,2,
490,1804958,0,1,1804202,0,0,
491,1804958,0,1,1804202,0,0,
492,1804958,0,0,1804571,0,1,
493,1804958,0,0,1804571,0,1,
494,1804976,0,2,1804571,0,0,
495,1805336,0,0,1804571,0,2,
496,1805660,0,1,1804571,0,1,
497,1805660,0,1,1804652,0,0,
498,1805660,0,0,1804958,0,0,
499,1805660,0,0,1804958,0,1,
500,1805660,0,0,1804958,0,0,
501,1805660,0,0,1805291,0,1,
502,1805660,0,0,1805336,0,0,
503,1806110,0,1,1805336,0,1,
504,1806110,0,1,1805336,0,2,
505,1806110,0,1,1805660,0,0,
506,1806110,0,1,1805660,0,1,
507,1806110,0,0,1805660,0,1,
508,1806110,0,0,1805660,0,1,
509,1806110,0,0,1805660,0,0,
510,1806110,0,0,1805696,0,0,
511,1806110,0,0,1806047,0,1,
512,1806110,0,1,1806110,0,1,
513,1806110,0,2,1806110,0,1,
514,1806110,0,0,1806110,0,0,
515,1806110,0,0,1806110,0,0,
516,1806110,0,0,1806110,0,0,
517,1806110,0,0,1806110,0,0,
518,1806110,0,0,1806110,0,0,
519,1806110,0,2,1806110,0,0,
520,1806110,0,1,1806110,0,0,
521,1806623,0,1,1806110,0,0,
522,1806623,0,0,1806110,0,0,
523,1806623,0,1,1806110,0,0,
524,1806623,0,1,1806110,0,2,
525,1806623,0,0,1806110,0,2,
526,1806623,0,0,1806110,0,1,
527,1806623,0,0,1806110,0,0,
528,1806623,0,2,1806110,0,1,
529,1806623,0,0,1806110,0,0,
530,1806623,0,0,1806245,0,1,
531,1806623,0,0,1806623,0,0,
532,1806623,0,0,1806623,0,0,
533,1806623,0,1,1806623,0,2,
534,1806623,0,0,1806623,0,0,
535,1806623,0,1,1806623,0,1,
536,1807145,0,2,1806623,0,0,
537,1807145,0,0,1806623,0,0,
538,1807145,0,1,1806623,0,0,
539,1807145,0,0,1806623,0,0,
540,1807496,0,0,1806623,0,0,
541,1807496,0,0,1806623,0,0,
542,1807496,0,0,1806704,0,1,
543,1807496,0,0,1806896,0,3,
544,1807496,0,1,1807145,0,0,
545,1807496,0,0,1807145,0,0,
546,1807496,0,1,1807145,0,0,
547,1807496,0,1,1807145,0,1,
548,1807496,0,0,1807496,0,0,
549,1807496,0,0,1807496,0,0,
550,1807496,0,0,1807496,0,0,
551,1807496,0,1,1807496,0,1,
552,1807496,0,0,1807496,0,0,
553,1807496,0,1,1807496,0,1,
554,1807496,0,0,1807496,0,0,
555,1807496,0,0,1807496,0,2,
556,1807496,0,1,1807496,0,0,
557,1807496,0,0,1807496,0,2,
558,1807856,0,1,1807496,0,0,
559,1807856,0,1,1807496,0,0,
560,1807856,0,2,1807496,0,2,
561,1807856,0,2,1807496,0,1,
562,1807856,0,0,1807496,0,0,
563,1807856,0,1,1807496,0,0,
564,1807856,0,1,1807496,0,0,
565,1807856,0,1,1807496,0,0,
566,1807856,0,1,1807496,0,2,
567,1807856,0,0,1807496,0,1,
568,1807856,0,0,1807496,0,1,
569,1807856,0,0,1807856,0,0,
570,1807856,0,0,1807856,0,1,
571,1807856,0,0,1807856,0,1,
572,1807856,0,1,1807856,0,0,
573,1807892,0,2,1807856,0,0,
574,1807892,0,2,1807856,0,0,
575,1808243,0,2,1807856,0,0,
576,1808243,0,2,1807856,0,0,
577,1808243,0,1,1807856,0,0,
578,1808243,0,0,1807856,0,0,
579,1808243,0,2,1807856,0,1,
580,1808243,0,0,1807856,0,0,
581,1808243,0,1,1807883,0,1,
582,1808243,0,1,1807892,0,1,
583,1808243,0,0,1808243,0,0,
584,1808738,0,2,1808243,0,1,
585,1808738,0,2,1808243,0,1,
586,1808738,0,2,1808243,0,0,
587,1808738,0,2,1808243,0,0,
588,1808738,0,0,1808243,0,0,
589,1808738,0,0,1808243,0,0,
590,1808738,0,0,1808243,0,1,
591,1808738,0,0,1808243,0,0,
592,1808738,0,1,1808243,0,0,
593,1808738,0,0,1808243,0,0,
594,1808738,0,0,1808243,0,0,
595,1808738,0,1,1808738,0,0,
596,1808738,0,1,1808738,0,0,
597,1808738,0,0,1808738,0,0,
598,1808738,0,0,1808738,0,0,
599,1808738,0,0,1808738,0,0,
600,1810196,0,5,1808738,0,1,
601,1810355,0,2,1808738,0,0,
602,1810646,0,0,1808738,0,0,
603,1811420,0,0,1808738,0,0,
604,1811420,0,0,1808738,0,2,
605,1811420,0,0,1809164,0,4,
606,1811420,0,0,1809863,0,1,
607,1811420,0,0,1810355,0,2,
608,1811420,0,1,1810670,0,1,
609,1811420,0,0,1810970,0,0,
610,1811420,0,1,1810970,0,1,
611,1811420,0,0,1810970,0,0,
612,1811420,0,0,1810979,0,2,
613,1811420,0,2,1811060,0,0,
614,1811420,0,1,1811420,0,0,
615,1811420,0,1,1811420,0,0,
616,1811420,0,0,1811420,0,3,
617,1811420,0,0,1811420,0,0,
618,1811420,0,1,1811420,0,0,
619,1811420,0,1,1811420,0,0,
620,1811420,0,0,1811420,0,0,
621,1811420,0,0,1811420,0,0,
622,1811423,0,4,1811420,0,0,
623,1811423,0,4,1811420,0,0,
624,1811423,0,0,1811420,0,1,
625,1811423,0,0,1811420,0,0,
626,1811423,0,0,1811420,0,0,
627,1811423,0,1,1811420,0,0,
628,1811423,0,0,1811420,0,1,
629,1811423,0,0,1811420,0,0,
630,1811819,0,2,1811420,0,1,
631,1811819,0,2,1811420,0,0,
632,1811819,0,0,1811420,0,0,
633,1825028,0,2,1811423,0,0,
634,1826069,0,1,1811423,0,0,
635,1826069,0,2,1811819,0,2,
636,1826069,0,1,1820120,0,5,
637,1826069,0,0,1823726,0,3,
638,1826069,0,1,1824524,0,2,
639,1826069,0,0,1825244,0,0,
640,1826069,0,0,1825424,0,1,
641,1826069,0,1,1825664,0,0,
642,1826069,0,0,1825691,0,2,
643,1826069,0,0,1826069,0,0,
644,1826069,0,1,1826069,0,0,
645,1826069,0,1,1826069,0,0,
646,1826069,0,0,1826069,0,0,
647,1826069,0,1,1826069,0,1,
648,1826069,0,0,1826069,0,0,
649,1826069,0,0,1826069,0,1,
650,1826069,0,0,1826069,0,1,
651,1826069,0,0,1826069,0,0,
652,1826069,0,2,1826069,0,0,
653,1826069,0,0,1826069,0,1,
654,1826069,0,0,1826069,0,1,
655,1826069,0,1,1826069,0,2,
656,1826069,0,0,1826069,0,0,
657,1826069,0,1,1826069,0,0,
658,1826069,0,1,1826069,0,1,
659,1826069,0,0,1826069,0,0,
660,1826069,0,0,1826069,0,0,
661,1826429,0,3,1826069,0,0,
662,1826429,0,3,1826069,0,0,
663,1826429,0,3,1826069,0,2,
664,1826429,0,3,1826069,0,0,
665,1826429,0,1,1826069,0,0,
666,1826429,0,1,1826069,0,2,
667,1826429,0,0,1826069,0,0,
668,1826429,0,0,1826069,0,1,
669,1826429,0,1,1826069,0,1,
670,1826429,0,1,1826069,0,0,
671,1826429,0,2,1826069,0,0,
672,1826429,0,1,1826069,0,0,
673,1826429,0,0,1826069,0,0,
674,1826429,0,1,1826069,0,0,
675,1826429,0,0,1826429,0,3,
676,1826429,0,0,1826429,0,0,
677,1826429,0,1,1826429,0,2,
678,1826429,0,1,1826429,0,0,
679,1826429,0,1,1826429,0,1,
680,1826429,0,0,1826429,0,1,
681,1826429,0,0,1826429,0,0,
682,1826429,0,0,1826429,0,2,
683,1826429,0,1,1826429,0,1,
684,1826429,0,0,1826429,0,1,
685,1826429,0,0,1826429,0,0,
686,1826429,0,0,1826429,0,0,
687,1826798,0,1,1826429,0,0,
688,1826798,0,0,1826429,0,1,
689,1826798,0,0,1826429,0,0,
690,1826798,0,1,1826429,0,1,
691,1826798,0,1,1826429,0,0,
692,1826798,0,1,1826429,0,0,
693,1826798,0,0,1826798,0,1,
694,1826798,0,1,1826798,0,1,
695,1826798,0,0,1826798,0,0,
696,1826798,0,2,1826798,0,1,
697,1826798,0,0,1826798,0,1,
698,1826798,0,5,1826798,0,1,
