153,40829,1080000,26,-1011808,2160000,32,
154,40829,1080000,26,-998959,2160000,17,
155,40829,1080000,26,-968056,2160000,27,
156,40829,1080000,26,-963937,2160000,26,
157,40829,1080000,26,-956317,2160000,30,
158,40829,1080000,26,-952507,2160000,17,
159,40829,1080000,26,-938968,2160000,22,
160,40829,1080000,26,-934000,2160000,27,
161,40829,1080000,26,-915274,2160000,28,
162,40829,1080000,26,-912409,2160000,22,
163,40829,1080000,26,-904744,2160000,26,
164,40829,1080000,26,-902698,2160000,19,
165,40829,1080000,26,-880570,2160000,27,
166,40829,1080000,26,-880570,2160000,27,
167,40829,1080000,26,-880570,2160000,27,
168,40829,1080000,26,-764635,1890000,23,
169,69488,1080000,21,-738517,1890000,21,
170,69488,1080000,21,-738517,1890000,21,
171,69488,1080000,21,-736060,1890000,25,
172,69488,1080000,21,-734920,1890000,23,
173,69488,1080000,21,-734515,1890000,25,
174,69488,1080000,21,-729358,1890000,21,
175,69488,1080000,21,-727243,1890000,15,
176,69488,1080000,21,-722575,1890000,29,
177,69488,1080000,21,-722575,1890000,29,
178,69488,1080000,21,-720121,1890000,25,
179,69488,1080000,21,-711334,1890000,18,
180,69488,1080000,21,-711334,1890000,18,
181,69488,1080000,21,-701890,1890000,23,
182,69488,1080000,21,-701890,1890000,23,
183,69488,1080000,21,-693292,1890000,25,
184,69488,1080000,21,-690388,1890000,34,
185,69488,1080000,21,-688168,1890000,24,
186,69488,1080000,21,-685609,1890000,14,
187,323831,810000,26,-684517,1890000,30,
188,323831,810000,26,-672424,1890000,22,
189,323831,810000,26,-668464,1890000,29,
190,323831,810000,26,-659221,1890000,25,
191,323831,810000,26,-619135,1890000,24,
192,323831,810000,26,-600196,1890000,33,
193,323831,810000,26,-522556,1620000,23,
194,323831,810000,26,-514078,1620000,24,
195,323831,810000,26,-500563,1620000,24,
196,323831,810000,26,-500563,1620000,24,
197,659897,540000,20,-489661,1620000,29,
198,674753,540000,27,-467263,1620000,24,
199,674753,540000,27,-452905,1620000,22,
200,674753,540000,27,-438619,1620000,24,
201,674753,540000,27,-416845,1620000,21,
202,674753,540000,27,-397345,1620000,26,
203,674753,540000,27,-386848,1620000,26,
204,674753,540000,27,-378751,1620000,19,
205,674753,540000,27,-378751,1620000,19,
206,674753,540000,27,-357793,1620000,21,
207,674753,540000,27,-357793,1620000,21,
208,674753,540000,27,-287632,1350000,27,
209,674753,540000,27,-287632,1350000,27,
210,674753,540000,27,-279670,1350000,27,
211,674753,540000,27,-279670,1350000,27,
212,674753,540000,27,-256399,1350000,28,
213,674753,540000,27,-256399,1350000,28,
214,674753,540000,27,-242296,1350000,34,
215,674753,540000,27,-242296,1350000,34,
216,674753,540000,27,-242296,1350000,34,
217,674753,540000,27,-238942,1350000,26,
218,674753,540000,27,-237019,1350000,31,
219,674753,540000,27,-232897,1350000,22,
220,674753,540000,27,-232897,1350000,22,
221,674753,540000,27,-230827,1350000,22,
222,674753,540000,27,-230827,1350000,22,
223,674753,540000,27,-225086,1350000,29,
224,674753,540000,27,-219463,1350000,29,
225,674753,540000,27,-215521,1350000,24,
226,674753,540000,27,-199657,1350000,20,
227,674753,540000,27,-193555,1350000,24,
228,674753,540000,27,-193069,1350000,26,
229,674753,540000,27,-190645,1350000,23,
230,674753,540000,27,-190645,1350000,23,
231,674753,540000,27,-185470,1350000,28,
232,674753,540000,27,-185470,1350000,28,
233,674753,540000,27,-185470,1350000,28,
234,674753,540000,27,-168817,1350000,27,
235,674753,540000,27,-168817,1350000,27,
236,674753,540000,27,-161755,1350000,28,
237,674753,540000,27,-156121,1350000,26,
238,674753,540000,27,-155707,1350000,26,
239,674753,540000,27,-155707,1350000,26,
240,674753,540000,27,-155707,1350000,26,
241,674753,540000,27,-155707,1350000,26,
242,674753,540000,27,-155707,1350000,26,
243,674753,540000,27,-155707,1350000,26,
244,674753,540000,27,-154312,1350000,15,
245,674753,540000,27,-154312,1350000,15,
246,674753,540000,27,-154312,1350000,15,
247,674753,540000,27,-154312,1350000,15,
248,674753,540000,27,-148819,1350000,24,
249,674753,540000,27,-148819,1350000,24,
250,674753,540000,27,-137737,1350000,20,
251,674753,540000,27,-129064,1350000,27,
252,674753,540000,27,-123889,1350000,17,
253,674753,540000,27,-116416,1350000,26,
254,674753,540000,27,-116416,1350000,26,
255,674753,540000,27,-111592,1350000,26,
256,674753,540000,27,-111592,1350000,26,
257,674753,540000,27,-101020,1350000,26,
258,674753,540000,27,-101020,1350000,26,
259,674753,540000,27,-97951,1350000,19,
260,674753,540000,27,-97951,1350000,19,
261,674753,540000,27,-91144,1350000,23,
262,674753,540000,27,-68356,1350000,27,
263,674753,540000,27,-38176,1350000,28,
264,674753,540000,27,-38176,1350000,28,
265,674753,540000,27,-38176,1350000,28,
266,674753,540000,27,-38176,1350000,28,
267,674753,540000,27,-38176,1350000,28,
268,674753,540000,27,-38176,1350000,28,
269,674753,540000,27,-31768,1080000,19,
270,674753,540000,27,-15004,1080000,27,
271,674753,540000,27,-14125,1350000,30,
272,674753,540000,27,-14125,1350000,30,
273,674753,540000,27,-14125,1350000,30,
274,674753,540000,27,-6979,1080000,26,
275,674753,540000,27,-6979,1080000,26,
276,674753,540000,27,18416,1080000,32,
277,674753,540000,27,18416,1080000,32,
278,674753,540000,27,18416,1080000,32,
279,674753,540000,27,18956,1080000,25,
280,674753,540000,27,18956,1080000,25,
281,674753,540000,27,18956,1080000,25,
282,674753,540000,27,21041,1080000,23,
283,674753,540000,27,21041,1080000,23,
284,674753,540000,27,21041,1080000,23,
285,674753,540000,27,21041,1080000,23,
286,674753,540000,27,30284,1080000,17,
287,674753,540000,27,30284,1080000,17,
288,674753,540000,27,35012,1080000,22,
289,674753,540000,27,37160,1080000,12,
290,674753,540000,27,37160,1080000,12,
291,674753,540000,27,37160,1080000,12,
292,674753,540000,27,40829,1080000,26,
293,674753,540000,27,40829,1080000,26,
294,674753,540000,27,45242,1080000,18,
295,674753,540000,27,45242,1080000,18,
296,674753,540000,27,45242,1080000,18,
297,674753,540000,27,58373,1080000,25,
298,674753,540000,27,60680,1080000,23,
299,674753,540000,27,65546,1080000,21,
300,674753,540000,27,74552,1080000,25,
301,674753,540000,27,74837,1080000,26,
302,674753,540000,27,74837,1080000,26,
303,674753,540000,27,74837,1080000,26,
304,674753,540000,27,80324,1080000,13,
305,674753,540000,27,80774,1080000,26,
306,674753,540000,27,80774,1080000,26,
307,674753,540000,27,80774,1080000,26,
308,674753,540000,27,82415,1080000,25,
309,674753,540000,27,82415,1080000,25,
310,674753,540000,27,84809,1080000,21,
311,674753,540000,27,86384,1080000,18,
312,674753,540000,27,86384,1080000,18,
313,674753,540000,27,88655,1080000,20,
314,674753,540000,27,89093,1080000,24,
315,679052,540000,24,89372,1080000,28,
316,679052,540000,24,99518,1080000,27,
317,679052,540000,24,115784,1080000,33,
318,679052,540000,24,118952,1080000,30,
319,679052,540000,24,120338,1080000,24,
320,679052,540000,24,120338,1080000,24,
321,679052,540000,24,121358,1080000,21,
322,679052,540000,24,121358,1080000,21,
323,679052,540000,24,129530,1080000,26,
324,679052,540000,24,129530,1080000,26,
325,679052,540000,24,131522,1080000,29,
326,679052,540000,24,135647,1080000,21,
327,679052,540000,24,138641,1080000,33,
328,679052,540000,24,139748,1080000,26,
329,679052,540000,24,143903,1080000,25,
330,679052,540000,24,143903,1080000,25,
331,679052,540000,24,147314,1080000,17,
332,679052,540000,24,160358,1080000,26,
333,679052,540000,24,167864,1080000,28,
334,679052,540000,24,193232,1080000,30,
335,679052,540000,24,196586,1080000,22,
336,679052,540000,24,196586,1080000,22,
337,679052,540000,24,196586,1080000,22,
338,862853,270000,22,197180,810000,20,
339,862853,270000,22,216107,1080000,24,
340,862853,270000,22,216107,1080000,24,
341,862853,270000,22,216107,1080000,24,
342,862853,270000,22,241403,1080000,23,
343,862853,270000,22,263588,810000,30,
344,898778,270000,29,263618,1080000,25,
345,898778,270000,29,271535,810000,25,
346,898778,270000,29,275318,810000,24,
347,898778,270000,29,275579,810000,26,
348,898778,270000,29,275579,810000,26,
349,898778,270000,29,287429,810000,23,
350,898778,270000,29,294326,810000,27,
351,898778,270000,29,294326,810000,27,
352,898778,270000,29,294326,810000,27,
353,898778,270000,29,296372,810000,34,
354,898778,270000,29,296372,810000,34,
355,898778,270000,29,296372,810000,34,
356,898778,270000,29,296372,810000,34,
357,898778,270000,29,312347,810000,27,
358,898778,270000,29,314144,810000,21,
359,898778,270000,29,314144,810000,21,
360,898778,270000,29,314144,810000,21,
361,898778,270000,29,314303,810000,23,
362,898778,270000,29,314303,810000,23,
363,898778,270000,29,319442,810000,26,
364,898778,270000,29,326789,810000,24,
365,898778,270000,29,330038,810000,23,
366,898778,270000,29,330038,810000,23,
367,922463,270000,26,333662,810000,21,
368,922463,270000,26,347609,810000,19,
369,922463,270000,26,347609,810000,19,
370,922463,270000,26,352520,810000,24,
371,922463,270000,26,352520,810000,24,
372,922463,270000,26,358940,810000,20,
373,922463,270000,26,358940,810000,20,
374,922463,270000,26,360758,810000,30,
375,922463,270000,26,361346,810000,25,
376,922463,270000,26,362249,810000,25,
377,922463,270000,26,369452,810000,15,
378,922463,270000,26,369452,810000,15,
379,922463,270000,26,369641,810000,21,
380,922463,270000,26,371510,810000,22,
381,922463,270000,26,371510,810000,22,
382,922463,270000,26,371510,810000,22,
383,922463,270000,26,374267,810000,27,
384,922463,270000,26,383831,810000,26,
385,922463,270000,26,383831,810000,26,
386,922463,270000,26,383831,810000,26,
387,922463,270000,26,383831,810000,26,
388,922463,270000,26,385085,810000,20,
389,922463,270000,26,395360,810000,23,
390,922463,270000,26,395360,810000,23,
391,922463,270000,26,395360,810000,23,
392,922463,270000,26,395360,810000,23,
393,922463,270000,26,395360,810000,23,
394,922463,270000,26,395360,810000,23,
395,922463,270000,26,395360,810000,23,
396,922463,270000,26,399914,810000,24,
397,922463,270000,26,399914,810000,24,
398,922463,270000,26,402752,810000,20,
399,922463,270000,26,402752,810000,20,
400,922463,270000,26,404810,810000,28,
401,922463,270000,26,406484,810000,28,
402,922463,270000,26,412322,810000,25,
403,922463,270000,26,412322,810000,25,
404,922463,270000,26,412322,810000,25,
405,922463,270000,26,415460,810000,21,
406,922463,270000,26,417026,810000,24,
407,922463,270000,26,417575,810000,26,
408,922463,270000,26,417575,810000,26,
409,922463,270000,26,417575,810000,26,
410,922463,270000,26,417575,810000,26,
411,922463,270000,26,426365,810000,25,
412,922463,270000,26,426365,810000,25,
413,922463,270000,26,426365,810000,25,
414,922463,270000,26,426365,810000,25,
415,922463,270000,26,426365,810000,25,
416,922463,270000,26,426443,810000,29,
417,922463,270000,26,430205,810000,17,
418,922463,270000,26,430205,810000,17,
419,922463,270000,26,447434,810000,25,
420,922463,270000,26,447434,810000,25,
421,922463,270000,26,465053,810000,29,
422,922463,270000,26,469913,810000,27,
423,922463,270000,26,469913,810000,27,
424,922463,270000,26,469913,810000,27,
425,922463,270000,26,469913,810000,27,
426,922463,270000,26,480032,810000,22,
427,922463,270000,26,480032,810000,22,
428,922463,270000,26,480032,810000,22,
429,922463,270000,26,498479,540000,21,
430,922463,270000,26,498479,540000,21,
431,922463,270000,26,500867,540000,28,
432,922463,270000,26,500867,540000,28,
433,922463,270000,26,516824,540000,22,
434,922463,270000,26,522404,810000,20,
435,922463,270000,26,522404,810000,20,
436,922463,270000,26,522404,810000,20,
437,922463,270000,26,550115,540000,25,
438,922463,270000,26,553391,540000,20,
439,922463,270000,26,560945,540000,31,
440,922463,270000,26,560945,540000,31,
441,922463,270000,26,560945,540000,31,
442,922463,270000,26,562049,540000,22,
443,922463,270000,26,562049,540000,22,
444,922463,270000,26,562667,540000,27,
445,922463,270000,26,562667,540000,27,
446,922463,270000,26,565124,540000,17,
447,922463,270000,26,565124,540000,17,
448,922463,270000,26,565124,540000,17,
449,922463,270000,26,565124,540000,17,
450,922463,270000,26,565124,540000,17,
451,922463,270000,26,565145,540000,32,
452,922463,270000,26,571109,540000,26,
453,922463,270000,26,571109,540000,26,
454,922463,270000,26,571109,540000,26,
455,922463,270000,26,571109,540000,26,
456,922463,270000,26,571109,540000,26,
457,922463,270000,26,571139,540000,30,
458,922463,270000,26,572795,540000,26,
459,922463,270000,26,579899,540000,17,
460,922463,270000,26,579899,540000,17,
461,922463,270000,26,579899,540000,17,
462,922463,270000,26,579899,540000,17,
463,922463,270000,26,579899,540000,17,
464,922463,270000,26,579899,540000,17,
465,922463,270000,26,579899,540000,17,
466,922463,270000,26,585017,540000,22,
467,922463,270000,26,588788,540000,29,
468,922463,270000,26,588788,540000,29,
469,922463,270000,26,588788,540000,29,
470,922463,270000,26,592268,540000,34,
471,922463,270000,26,592268,540000,34,
472,922463,270000,26,592268,540000,34,
473,922463,270000,26,603239,540000,25,
474,922463,270000,26,603239,540000,25,
475,922463,270000,26,603239,540000,25,
476,922463,270000,26,603239,540000,25,
477,922463,270000,26,607157,540000,23,
478,922463,270000,26,607157,540000,23,
479,922463,270000,26,607349,540000,22,
480,922463,270000,26,607349,540000,22,
481,922463,270000,26,607349,540000,22,
482,922463,270000,26,607349,540000,22,
483,922463,270000,26,607349,540000,22,
484,922463,270000,26,609719,540000,32,
485,922463,270000,26,609719,540000,32,
486,922463,270000,26,609719,540000,32,
487,922463,270000,26,609719,540000,32,
488,922463,270000,26,609719,540000,32,
489,922463,270000,26,609719,540000,32,
490,922463,270000,26,610907,540000,35,
491,922463,270000,26,610907,540000,35,
492,922463,270000,26,611927,540000,26,
493,922463,270000,26,611927,540000,26,
494,922463,270000,26,611927,540000,26,
495,922463,270000,26,611927,540000,26,
496,922463,270000,26,611927,540000,26,
497,922463,270000,26,611927,540000,26,
498,922463,270000,26,611927,540000,26,
499,922463,270000,26,611927,540000,26,
500,922463,270000,26,613127,540000,21,
501,922463,270000,26,613127,540000,21,
502,922463,270000,26,613127,540000,21,
503,922463,270000,26,615524,540000,25,
504,922463,270000,26,615524,540000,25,
505,922463,270000,26,615524,540000,25,
506,922463,270000,26,615524,540000,25,
507,922463,270000,26,615524,540000,25,
508,922463,270000,26,617495,540000,21,
509,922463,270000,26,617495,540000,21,
510,922463,270000,26,617495,540000,21,
511,922463,270000,26,617495,540000,21,
512,922463,270000,26,617495,540000,21,
513,922463,270000,26,617495,540000,21,
514,922463,270000,26,622526,540000,21,
515,922463,270000,26,622526,540000,21,
516,922463,270000,26,622526,540000,21,
517,922463,270000,26,622526,540000,21,
518,922463,270000,26,622526,540000,21,
519,922463,270000,26,622526,540000,21,
520,922463,270000,26,622526,540000,21,
521,922463,270000,26,622526,540000,21,
522,922463,270000,26,622526,540000,21,
523,922463,270000,26,622526,540000,21,
524,922463,270000,26,622526,540000,21,
525,922463,270000,26,622526,540000,21,
526,922463,270000,26,622526,540000,21,
527,922463,270000,26,622526,540000,21,
528,922463,270000,26,622526,540000,21,
529,922463,270000,26,622910,540000,24,
530,922463,270000,26,622910,540000,24,
531,922463,270000,26,622910,540000,24,
532,922463,270000,26,622910,540000,24,
533,922463,270000,26,622910,540000,24,
534,922463,270000,26,622910,540000,24,
535,922463,270000,26,622910,540000,24,
536,922463,270000,26,622910,540000,24,
537,922463,270000,26,622910,540000,24,
538,922463,270000,26,624305,540000,23,
539,922463,270000,26,624305,540000,23,
540,922463,270000,26,624305,540000,23,
541,922463,270000,26,624305,540000,23,
542,922463,270000,26,627023,540000,24,
543,922463,270000,26,627023,540000,24,
544,922463,270000,26,627023,540000,24,
545,922463,270000,26,627023,540000,24,
546,922463,270000,26,627023,540000,24,
547,922463,270000,26,627023,540000,24,
548,922463,270000,26,627023,540000,24,
549,922463,270000,26,631991,540000,24,
550,922463,270000,26,631991,540000,24,
551,922463,270000,26,631991,540000,24,
552,922463,270000,26,631991,540000,24,
553,922463,270000,26,631991,540000,24,
554,922463,270000,26,631991,540000,24,
555,922463,270000,26,631991,540000,24,
556,922463,270000,26,631991,540000,24,
557,922463,270000,26,631991,540000,24,
558,922463,270000,26,631991,540000,24,
559,922463,270000,26,631991,540000,24,
560,922463,270000,26,631991,540000,24,
561,922463,270000,26,631991,540000,24,
562,922463,270000,26,631991,540000,24,
563,922463,270000,26,631991,540000,24,
564,922463,270000,26,631991,540000,24,
565,922463,270000,26,632666,540000,22,
566,922463,270000,26,632666,540000,22,
567,922463,270000,26,632666,540000,22,
568,922463,270000,26,632666,540000,22,
569,922463,270000,26,632666,540000,22,
570,922463,270000,26,632666,540000,22,
571,922463,270000,26,632666,540000,22,
572,922463,270000,26,632666,540000,22,
573,922463,270000,26,632666,540000,22,
574,922463,270000,26,632666,540000,22,
575,922463,270000,26,632666,540000,22,
576,922463,270000,26,632666,540000,22,
577,922463,270000,26,632945,540000,22,
578,922463,270000,26,632945,540000,22,
579,922463,270000,26,632945,540000,22,
580,922463,270000,26,632945,540000,22,
581,922463,270000,26,632945,540000,22,
582,922463,270000,26,632945,540000,22,
583,922463,270000,26,632945,540000,22,
584,922463,270000,26,632945,540000,22,
585,922463,270000,26,632945,540000,22,
586,922463,270000,26,632945,540000,22,
587,922463,270000,26,632945,540000,22,
588,922463,270000,26,632945,540000,22,
589,922463,270000,26,632945,540000,22,
590,922463,270000,26,632945,540000,22,
591,922463,270000,26,632945,540000,22,
592,922463,270000,26,633578,540000,31,
593,922463,270000,26,633626,540000,24,
594,922463,270000,26,633626,540000,24,
595,922463,270000,26,633626,540000,24,
596,922463,270000,26,633626,540000,24,
597,922463,270000,26,633626,540000,24,
598,922463,270000,26,633626,540000,24,
599,922463,270000,26,633626,540000,24,
600,922463,270000,26,633626,540000,24,
601,922463,270000,26,633626,540000,24,
602,922463,270000,26,633626,540000,24,
603,922463,270000,26,633626,540000,24,
604,922463,270000,26,633626,540000,24,
605,922463,270000,26,633626,540000,24,
606,922463,270000,26,633626,540000,24,
607,922463,270000,26,633626,540000,24,
608,922463,270000,26,633626,540000,24,
609,922463,270000,26,633626,540000,24,
610,922463,270000,26,633626,540000,24,
611,922463,270000,26,633626,540000,24,
612,922463,270000,26,633626,540000,24,
613,922463,270000,26,633626,540000,24,
614,922463,270000,26,633626,540000,24,
615,922463,270000,26,633626,540000,24,
616,922463,270000,26,633626,540000,24,
617,922463,270000,26,633626,540000,24,
618,922463,270000,26,633626,540000,24,
619,922463,270000,26,633626,540000,24,
620,922463,270000,26,633626,540000,24,
621,922463,270000,26,633626,540000,24,
622,922463,270000,26,633626,540000,24,
623,922463,270000,26,633626,540000,24,
624,922463,270000,26,633626,540000,24,
625,922463,270000,26,633626,540000,24,
626,922463,270000,26,633626,540000,24,
627,922463,270000,26,637649,540000,20,
628,922463,270000,26,637649,540000,20,
629,922463,270000,26,637649,540000,20,
630,922463,270000,26,637649,540000,20,
631,922463,270000,26,637679,540000,20,
632,922463,270000,26,637679,540000,20,
633,922463,270000,26,637679,540000,20,
634,922463,270000,26,637679,540000,20,
635,922463,270000,26,637679,540000,20,
636,922463,270000,26,637679,540000,20,
637,922463,270000,26,637679,540000,20,
638,922463,270000,26,637679,540000,20,
639,922463,270000,26,637679,540000,20,
640,922463,270000,26,637679,540000,20,
641,922463,270000,26,637679,540000,20,
642,922463,270000,26,637679,540000,20,
643,922463,270000,26,637679,540000,20,
644,922463,270000,26,637679,540000,20,
645,922463,270000,26,637679,540000,20,
646,922463,270000,26,637679,540000,20,
647,922463,270000,26,637679,540000,20,
648,922463,270000,26,637679,540000,20,
649,922463,270000,26,637679,540000,20,
650,922463,270000,26,637679,540000,20,
651,922463,270000,26,637679,540000,20,
652,922463,270000,26,637679,540000,20,
653,922463,270000,26,637679,540000,20,
654,922463,270000,26,637679,540000,20,
655,922463,270000,26,640292,540000,29,
656,922463,270000,26,640292,540000,29,
657,922463,270000,26,640292,540000,29,
658,922463,270000,26,640292,540000,29,
659,922463,270000,26,640292,540000,29,
660,922463,270000,26,640292,540000,29,
661,922463,270000,26,640292,540000,29,
662,922463,270000,26,640724,540000,25,
663,922463,270000,26,640724,540000,25,
664,922463,270000,26,640724,540000,25,
665,922463,270000,26,640724,540000,25,
666,922463,270000,26,640724,540000,25,
667,922463,270000,26,640724,540000,25,
668,922463,270000,26,640724,540000,25,
669,922463,270000,26,640724,540000,25,
670,922463,270000,26,646160,540000,26,
671,922463,270000,26,646760,540000,21,
672,922463,270000,26,646760,540000,21,
673,922463,270000,26,646760,540000,21,
